category,recipe
1,"preheat oven to 425f cut each potato in half or into quarters if large place potatoes in large bowl & toss with olive oil , chopped rosemary , salt , and pepper put into roasting pan roast potatoes 30 to 40 minutes , turning occasionally with metal spatula , until golden and fork-tender garnish with rosemary sprigs"
1,"heat tortillas in oil and drain place 1 t of mixture in the middle and roll up -- line them all up in a casserole and when done -- pour what's left over on top and cover with cheese bake 350 for 20 minutes top with salsa or any relish you like p s i make my own soup i melt butter or margarine and add enough flour to make a thin paste and some salt and pepper i cook this about 2 min while stirring with a whisk as it thickens then i add 1 can of beef broth and some powdered chicken stock and when it gets to the consistency i want i add the 2 cans of chicken & the juice , sour cream and some chopped jalapenos after rolling up the tortillas i bake- 5 min before done i top with mexican cheese and some chopped tops of green onion we serve salsa on the side"
1,"season boneless chicken breast with black pepper and italian seasoning to taste cook as desired boil noodles per directions in a medium , non-stick sauce pan place half & half , butter , and cream cheese into pan stir constantly on low / low-medium setting and gradually add parmesan cheese sauce will thicken as desired , usually 15-20 minutes drain noodles , cut chicken into strips and top with alfredo sauce enjoy !"
1,"cut chicken breasts into bite-sized pieces and begin heating the oil in a pan combine flour and salt in a bowl in a smaller bowl , combine vinegar and baking soda pour the vinegar and baking soda mixture into the flour mixture along with the 1 / 3 cup of water stir to smoothen the batter coat chicken piece in batter and let excess batter drip off before placing it into your hot oil fry till nice and golden brown"
1,"boil water for pasta cook and drain meanwhile , in a skillet , melt butter or margarine and brown cubed chicken add soup , pesto sauce and milk to skillet bring to a boil and cook on low for about 5 minutes stir in pasta and heat through"
1,"prepare frozen pasta as directed drain while pasta is cooking , in a saucepan or skillet , heat olive oil add ground beef , onion and garlic cook until beef is browned add tomatoes , wine or broth , mushrooms , basil and oregano / thyme and mix simmer for 5 minutes , stirring occasionally add salt and pepper to taste serve sauce over cooked pasta"
1,heat oil in large nonstick skillet on medium-high heat add chicken sprinkle with 1 / 4 tsp each of the garlic powder and rosemary cover cook 4 minutes on each side or until chicken is cooked through remove chicken from skillet add broth and water to skillet stir bring to boil stir in rice and remaining garlic powder and rosemary top with chicken cover cook on low heat 5 minutes remove from heat let stand 5 minutes
1,"cook rice in hot oil in 2 to 3 litre saucepan over medium heat , stirring constantly , about 2 minutes stir in onion and garlic cook , stirring about 1 minute add broth and cumin heat to boiling stir once or twice lower heat to simmer cover with tight fitting lid cook 15 minutes or until rice is tender and liquid is absorbed combine tomato paste and 1 tablespoon water stir tomato mixture , peas and carrots into rice fluff with a fork"
1,"preheat oven to 425 degrees line a rimmed baking sheet with foil whisk 2 / 3 cup salsa , 2 large eggs and 1 / 2 teaspoons salt in a large bowl to blend add onion , crushed tortilla chips , cheese , cilantro , chili powder and ground beef mix well using hands form into 5 inch long , 2 1 / 2 inch wide loaves on lined pan bake 20 minutes or until cooked through serve with sauce"
1,"cook pasta 8 minutes while cooking ground beef over medium high heat mix meat , pasta , and sauce cover with cheese bake at 325 for 15 minutes"
1,"in a skillet , brown pork chops in hot oil add soup and water cover and simmer until pork is no longer pink stir in shredded swiss , parmesan and nutmeg after removing from heat serve over cooked rice or egg noodles"
1,"in a large pot , over medium heat , combine oil , onion , garlic , oregano and cumin cook , covered , 5 minutes , until onions are tender stir in broth , hominy , chile peppers and olives bring to a boil , then reduce heat to medium stir chicken into pot cover and cook until chicken is no longer pink- 5 to 10 minutes can garnish with shredded lettuce , and radish or sour cream and grated sharp cheddar cheese"
1,heat oil in large skillet on medium heat add salmon and cook five minutes on each side until salmon flakes easily with fork remove from skillet cover to keep warm add milk and 125 gram cream cheese product stir until cream cheese product is melted and mixture is well blended stir in chopped cucumbers and dill return salmon to skillet or until heated through serve salmon topped with the warm cheese sauce i keep the salmon warm and place on the dinner plate and then spoon the sauce on top i think this works better
1,"boil the chicken stock and taco seasoning in a medium pot once mixture comes to a boil add the rice , salsa , corn and beans (or peas if you prefer stir a bit turn heat to low and cover pot allow to cook on low , undisturbed , for 20 minutes after 20 minutes are up , toss the rice a bit , and serve !"
1,"wash potatoes and place in microwave to cook through and cut into pieces while potatoes are cooking , fry ground sirloin in a pan , drain add potatoes , chopped onion , soup , milk , sour cream , and salt and pepper to the hamburger and heat through"
1,"in 3 quart saucepan , over medium heat , saute onions and garlic in oil until tender add turkey cook until done , stirring occasionally to break up meat drain stir in tomatoes , chicken broth , mustard , chili powder and pepper heat to a boil reduce heat simmer for 10 minutes stir in beans and corn cook 5 minutes top with tortilla chips , shredded cheese and cilantro , if desired"
1,"preheat oven to 350 degrees using a fork , mash the bananas in a bowl stir in oats , applesauce , dried cherries , flax and vanilla extract mix batter well drop by rounded spoonfuls onto a lined cookie sheet bake for 20 minutes"
1,"heat oil in large non-stick skillet on medium-high heat add chicken , cover and cook 4 minutes on each side or until cooked through remove chicken from skillet add soup and 1 soup can water to skillet stir bring to boil and stir in rice and broccoli top with chicken cover and cook on low heat 5 minutes season to taste"
1,"trim any fat from chicken breasts cut into 1-inch cubes in large heavy saucepan , heat oil over medium-high heat cook chicken for about 5 minutes or until no longer pink inside transfer to plate add onion , green pepper , chili powder , oregano , salt and pepper to pan cook over medium heat , stirring often , for about 5 minutes or until vegetables are softened add tomatoes and beans increase heat and boil , stirring often , for 10 minutes add corn return chicken to pan heat through"
1,"spray a deep skillet with nonstick cooking spray preheat pan over high heat cook chicken in hot skillet , stirring for 3-5 minutes , or until no longer pink reduce heat add tomatoes and their juice , low-sodium chili sauce , green pepper , celery , onion , garlic , basil , parsley , crushed red pepper , and salt bring to boil reduce heat and simmer , serve over hot cooked rice or whole wheat pasta"
1,"place chicken between two sheets of heavy-duty plastic wrap flatten to 1 / 4-inch thickness , using a meat mallet or rolling pin dip chicken in egg , and dredge in breadcrumbs cook chicken in butter in a large skillet over medium-high heat until browned on both sides spoon spaghetti sauce over chicken bring to a boil cover , reduce heat , and simmer 10 minutes sprinkle with cheeses and parsley cover and simmer 5 additional minutes or until cheeses melt"
1,"heat a saucepan over medium to medium-high heat add oil to cover the bottom of the pan scantily saut garlic and onions in hot oil until they begin to be done onions should be becoming clear and soft add can of beans and its liquid , can of tomatoes and its liquid , and spices stir cover and heat through until not quite boiling while heating , break the eggs into a bowl and , with a fork , break the yolks and lightly beat until the yolks and eggs are thoroughly mixed the eggs should be just slightly frothy when chili is hot , remove from heat and reduce the heat to low while off the heat , slowly pour in eggs , stirring as you pour egg should cook instantly , giving the soup a creamy look and texture return to low heat and heat through , perhaps another 2-3 minutes serve topped with any or all garnishes you choose or without , your choice"
1,"brown chops in skillet in oil combine tomato , soup , water and seasonings and add to browned chops cover and simmer about 15 minutes , or until chops are done stir in butter or margarine prior to serving serve over noodles or rice"
1,"flatten chicken to even thickness using palm of hand or meat mallet dip chicken in egg , then coat with crumbs in 10-inch skillet over medium heat , heat margarine and cook chicken until brown on both sides add spaghetti sauce reduce heat to low and cover , simmer for 10 minutes sprinkle with cheeses and parsley cover and allow to simmer 5 more minutes or until cheese melts serve over hot spaghetti"
1,"preheat oven to 350 mix cracker crumbs and 1 / 4 cup of sugar stir in butter and cinnamon until crumbs are moist pat evenly onto bottom and sides of 8-inch springform pan bake 10 minutes and remove from oven let cool reduce oven heat to 275 cream remaining 3 / 4 cup sugar with softened cream cheese add remaining ingredients in order listed mix until smooth pour into crust and bake 1 1 / 2 hours , or until cake is set remove from oven and cool until sides pull away from springform pan unmold and chill in refrigerator , covered loosely , until 30 minutes before serving"
1,"in a food processor , add the almond milk followed by frozen bananas and two tablespoons of the crunchy peanut butter blend until smooth add remaining 3 tablespoons peanut butter and pulse once or twice to incorporate do not overblend transfer ice cream to a loaf pan and cover with plastic wrap freeze until hardened , at least 8 hours , or overnight alternatively , for a soft-serve consistency , serve immediately alternative flavors: mixed berry: omit peanut butter and add 2 cups mixed frozen berries strawberry: omit peanut butter and add 1 1 / 2 cups frozen strawberries at the initial blending when smooth , 1 cup chopped frozen strawberries at the end , pulsing just until incorporated do not overblend chocolate mint: omit peanut butter and add 2-3 drops mint extract at the initial blending when smooth , add a few drops of green food coloring to reach desired color , blending until color is well-distributed add 3 1 / 2 ounces roughly chopped semi-sweet chocolate , pulsing just until incorporated do not overblend nutella: omit peanut butter and add 5 tablespoons nutella at initial blending when smooth , add 3 tablespoons nutella and pulse just until incorporated do not overblend"
1,"combine the spiced rum and mango rum in a cocktail shaker with ice add the blue curacao , shake well and strain into a cocktail glass add sprite and lemonade"
1,"whisk all ingredients over medium heat , lightly grease pan or griddle with 1 tablespoon butter or less dip each slice of bread into the egg mixture , flip to coat each side do this quickly , so as not to completely soak the bread place on pan over medium heat for approx 2-3 min per side flip to repeat on reverse side slice on a diagonal and serve with powdered sugar or syrup"
1,"preheat oven to 400 degrees in a large , ovenproof skillet saute celery in 1 tablespoon butter over medium heat for about 4 minutes remove celery and let cool in bowl , combine sirloin , bread crumbs , au jus , and celery form in to 4 patties melt remaining butter in skillet place patties in skillet and cook 2-3 minutes or until bron on one side flip patties and place in oven cook for 12-15 minutes for medium doneness place on buns"
1,"for cake: preheat oven to 350f butter and flour 9 inch diameter cake pan with 2 inch sides line bottom of pan with parchment dust pan with flour tap out excess stir butter and chocolate in heavy medium saucepan over low heat until smooth set aside using electric mixer , beat eggs and sugar in large bowl until slightly thickened add corn syrup and beat until slowly dissolving ribbons form when beaters are lifted pour chocolate mixture into the egg mixture and fold together gently pour batter into prepared pan bake until cool completely in pan on rack invert cake onto 7 1 / 2 inch cardboard round peel off parchment place cake on cardboard on rack set over a cookie sheet for glaze: bring cream to simmer in heavy medium saucepan reduce heat to low add chocolate stir until melted remove from heat let stand until just cool whisk in butter and syrup pour glaze over cake spread with spatula to cover top and sides refrigerate cake overnight cut cake into slices serve cold"
1,"in a large bowl , gently mix together the gound beef , onions , thyme , pepper , rosemary , coriander , fennel , cayenne , egg , and oil , if usiing season with salt divide the meat into 4 portions shape them into 1""-thick patties wrap patties in plastic wrap refrigerate until cold this will help to firm them up , as they're moister than most burgers owing to the addition of the oil and the egg prepare a medium-hot charcoal fire or heat a gas grill to medium-high cook burgers , flipping once , until cooked to desired doneness , about 12 minutes total for medium rare serve on buns enjoy !"
1,dissolve yeast with warm water and add the sugar let this sit for at least 15 minutes add the remaining ingredients and knead for 10 minutes cover and let rise for about 45 minutes punch down and let rest for 5 minutes divide into 8 pieces roll each piece into a round shape about 9 inches around fold edges into the center and pinch into the center preheat oven to 425 degrees with a pan of hot water in the floor of the oven place on a baking sheet and let rise for 1 hour then bake for 10 minutes turn the heat down to 350 degrees and bake for an additional 15 minutes remove from the oven and wrap in a towel for a few minutes to steam
1,"do not use a mixer combine flour and sugar in a large bowl in saucepan combine butter , water , shortening , cocoa and salt bring to a boil pour over flour mixture combine buttermilk , eggs , soda , vanilla and cinnamon add to the other mixture and mix all together pour batter into a 9 x 12 greased pan bake 22 minutes at 400 degrees fahrenheit when cake has baked 18 minutes , start combining in large bowl the 1 / 2 cup butter , 4 tablespoons cocoa , and 1 / 3 cup milk bring to a boil and while boiling stir in 1 pound powdered sugar and 1 cup chopped nuts do not remove from heat while stirring in sugar pour over hot cake as soon as it is removed from oven"
1,"combine dressing ingredients in a jar and shake well to dissolve sugar may be made ahead of time put slaw mix , peas , and sunflower kernels in a serving bowl add dressing to coat well and toss until everything is combined if the dressing is made ahead of time , it really does only take about 22 seconds to prepare this ! :)"
1,combine all ingredients and use on chicken only !
1,shake over ice and strain into shot glass
1,"in a large saucepot add potatoes and enough water to slightly cover potatoes place pan of potatoes over medium heat and cook until potatoes are almost fork tender drain potatoes , place potatoes in refrigerator and chill for 1 hour fry bacon and set aside and when bacon is cooled , crumble after potatoes are chilled , mix together remaining ingredients including crumbled bacon and pour over potatoes mix gently together potatoes and mayonnaise / bacon mixture chill potato salad for at least 2 more hours"
1,"preheat oven to 200 place brisket in baking dish , fat side up pour coffee over brisket , seal or cover and bake for 24 hours remove from oven , scrape off fat and throw away throw away all liquids and fat products from pan mix sauce and pour over top of brisket and bake for one more hour let cool , and enjoy :] to freeze: place in a rigid container and freeze to heat: reheat in a microwave on high until heated through for a quick meal !"
1,"mix all ingredients except crackers and butter put mixture in greased baking dish and let sit in refrigerator for 24 hours remove from refrigerator and let sit at room temperature for 30 minutes meanwhile , mix crushed crackers and melted butter spoon cracker mixture over chicken mixture bake at 350 degrees for 30 minutes"
1,"the night before serving , put 1 sliced onion in crock pot add meat , water and cloves top with 1 sliced onion cover and cook on low 10-12 hours , or until the meat falls off the bone drain contents of crock pot in a colander remove bone and fat from meat discard onions and cloves return meat to crock pot add chopped onion , barbecue sauce and tabasco pepper sauce cover and cook remainder of day on low , or 1-3 hours on high serve on warm buns"
1,"cook macaroni per package directions to al dente drain , rinse and cool combine juice of fruit cocktail , lemon , 2 cups pineapple juice , eggs , flour and salt boil over medium heat , stirring constantly until thickened pour this mixture over the cooled pasta , stir , and store covered in the refrigerator overnight the next day , add pineapple tidbits , fruit cocktail , cool whip and marshmallows refrigerate until serving time"
1,"shred lettuce , put in a 9x13 inches pan on top of this sprinkle onions , celery and chestnuts in layers break frozen peas and sprinkle on top spread mayonnaise over top like a frosting to the edge of dish , sealing in ingredients spread on sugar and grated cheese to cover top cover and refrigerate over night before serving top with bacon and decorated with egg slices and tomatoes wedges"
1,"chunk the bread and place in a well greased casserole dish pour melted butter over the bread sprinkle the cheeses over top , creamcheese first beat the remaining ingredients together and pour over bread refrigerate , covered , overnight bake , covered , at 325 for 60-75 minutes uncover for the last 10 minutes variations: sprinkle cooked , crumbled bacon or sausage on top before pouring the egg mixture can also add favorite veggies"
1,"cook bacon , crumble and set aside place the following items in order listed into a big bowl: lettuce , cauliflower , onion , crumbled bacon sprinkle all sugar on top of salad mix mayo and parmesan cheese- spread on top of salad cover with plastic wrap then aluminum foil refrigerate overnite drain water from salad , mix and serve"
1,"prepare cake: place oil in mixing bowl of electric mixer mix on low speed , adding sugar mix all dry ingredients together add eggs to oil and sugar mixture mix add dry ingredients and mix add the carrots , pecans , raisins and crushed pineapple fold together coat three 10 x 2 inch round cake pans with vegalene spray press a circle of parchment paper into the bottom of each pan and spray again to coat with vegalene coat the pans with flour and remove the excess divide the batter evenly between the cake pans bake at 300f for 18 to 22 minutes or until a toothpick or cake tester inserted in center of cake comes away clean remove from oven and allow to cool 20 to 30 minutes invert the cake pan onto a parchment paper-lined sheetpan refrigerate until cold before assembly prepare filling: place sugar , flour and salt in saucepan mix until well combined gradually stir heavy cream into dry ingredients add butter and stir place saucepan over medium heat , stirring constantly until mixture comes to a simmer simmer , stirring constantly for 20-30 minutes or until the mixture is light golden brown cool to room temperature and then stir in nuts and vanilla refrigerate until needed prepare frosting: place butter and cream cheese into the bowl of electric mixer mix at medium high speed until mixture is very light and fluffy gradually add sugar and heat on high speed until light , fluffy and lump-free fold in vanilla hold at room temperature - do not refrigerate assemble your creation: place a cake layer onto a 12"" plate and top with half of the pecan caramel filling , spreading evenly to the edges top with second layer and then remaining pecan caramel filling spread evenly to the edges top with the third layer use a spatula to remove any excess filling from around the edges frost the cake with cream cheese frosting about 1 / 4 inch all over sprinkle top of cake with additional pecan pieces , if desired refrigerate at least 2 hours before slicing remove the cake from the refrigerator heat a knife with hot water and cut the cake into 8 or 10 portions heat the knife between each cut for a neat , precise cut place onto plates and serve immediately"
1,"place 3 cups lettuce in bottom of large glass bowl sprinkle with sugar , salt , and pepper layer eggs over lettuce layer peas , remaining lettuce , bacon , and cheese spread mayonnaise over top chill for 24 to 48 hours garnish with green onions"
1,"sprinkle strawberries with sugar and let stand 10 minutes fold marshmallows and sour cream into strawberry mixture add salt and mix gently place in a covered container and store in refrigerator overnight to serve , spoon into individual serving dishes garnish with a whole strawberry cool whip may be substituted for sour cream"
1,"butter 2 shallow 3 quart baking dishes spread bread over bottom and drizzle with melted butter sprinkle with swiss and jack cheeses and salami beat together eggs , milk , wine , green onions , mustard , pepper and red pepper until foamy pour over cheese cover dishes with foil , crimping edges to seal refrigerate overnight or up to 24 hours remove from refrigerator about 30 minutes before baking preheat oven to 325 degrees bake casseroles covered until set , about 1 hour uncover spread with sour cream and sprinkle with parmesan cheese bake uncovered until crusty and lightly browned , about 10 minutes"
1,"in a large sauce pan , place the first 8 ingridients and bring to a boil add the noodles and cook until done , stirring occasionally"
1,"cook the pasta according to the package directions shred the chicken , using a fork or your fingers , while the pasta cooks discard the skin and bones drain the pasta , reserving 1 1 / 4 cups of the water return the pasta to the pot add the reserved pasta water , chicken , rosemary , 1 / 2 cup of the parmesan , 1 / 2 teaspoon salt , and 1 / 4 teaspoon pepper to the pot stir over medium-low heat until the sauce has thickened slightly , about 2 minutes divide among individual bowls and sprinkle with the remaining parmesan starchy and salted , it makes a light , flavorful sauce when tossed with cheese and herbs it's also great for thinning pestos and marinaras"
1,"in shallow dish , place chicken with mushrooms cover with dressing marinate for 30 minutes drain reserve dressing in large skillet , cook onion in margarine till tender add chicken and mushrooms cook , covered over med heat till chicken is tender add zucchini , tomatoes and marinade cook and stir until zucchini is tender remove from heat sprinkle with cheese pieces cover and let stand 2 minutes for cheese to melt"
1,"preheat the oven to 180 degrees celsius grease the base an 8-9inch diameter springform cake tin , and line with greaseproof or baking paper melt the butter and chocolate in a double boiler stir every so often and set aside to cool when there are no lumps separate the eggs into two different bowls beat the yolks , then add the caster sugar beat until pale , thick and creamy add the almonds , and mix to combine well add the chocolate mixture and stir until well combined beat the egg whites until stiff peaks form gently fold into the chocolate almond mixture until well combined pour into the prepared cake tin and bake for 40-50 minutes make sure the top does not burn , when a skewer is inserted there will still be some mixture attached to it , but it will be soft as opposed to uncooked remove from the oven and leave to cool in the tin when cool , remove from the tin you will need to run a knife around the edges put on a plate after having removed the baking paper on the base melt the remaining chocolate until there are no lumps , and pour in stages over the cake until the chocolate is evenly spread down the sides and over the top this is very rich but is nice served with orange sorbet to cut through the richness"
1,"to a food processor , blend sugar and chips to a fine crumble or powder add cocoa powder and cornstarch , blending well slowly pour in warm half & half to blend pour into a small saucepan and simmer over medium heat using a whisk , stir slowly and consistantly until thickened pour into small coffee cups , add a sprinkle of cinnamon if desired , and serve sip carefully as it will be hot !"
1,"wisk all ingredients except olive oil then slowly drizzle olive oil in while whisking quickly to incorporate the oil we sometimes put it all into a jar and shake it very well until blended , then refrigerate until needed it's recommended to let it sit a few hours , but it can be used right away to store , pour into an air-tight jar and store in the refrigerator for up to 1 week you can also freeze it for up to 2 months or use a canning method to store for up to 1 year"
1,"add all ingredients except the olive oil to your kitchenaid or stand mixer let machine knead the dough for 3-4 minutes until it pulls away from the sides and forms a soft ball of dough that will be slightly sticky place in lightly greased bowl , cover with a damp cloth and let rise for 1-1 / 2 hours or until doubled in bulk turn dough out , punch down and knead by hand for 5 minutes or so return to bowl and let rise for 30 minutes preheat oven to 400f divide dough in half roll out two 10-2"" rounds and place on two baking sheets that have been lined with parchment paper brush olive oil over tops and bake for 10-12 minutes you can now top the crust , freeze it , or eat it the way it is just remember when you top it the crust is already 2 / 3 of the way baked and will require only enough time so that the cheeses , etc are bubbly you can opt to broil the toppings if you prefer"
1,"preheat oven to 400 and line a baking sheet with parchment paper or a silpat filling: mix all filling ingredients together in a small bowl set aside caramel: heat caramel ingredients over medium heat bring to boil , stirring constantly let boil for about 2 minutes remove from heat and cool to room temperature , stirring occasionally dough: mix the flour and oil together in a bowl , and mix in just sufficient cold water to make a firm dough divide dough into 8 equal pieces then roll out each into a 5-6"" disc assembly: place 1 / 8th of apple filling onto center of each dough round fold up edges of dough up towards the center , making a cup around the filling brush with eggwash to each blossom , sprinkle 1 tsp of rolled oats followed by a drizzle of caramel topping into tops of apple filling follow with a light sprinkle all over with sugar in the raw bake at 400f for 25-30 minutes or until heated through cool on wire rack"
1,"preheat oven to 400f cook ground beef , onions , and italian seasoning in large skillet on medium-high heat until ground beef is evenly browned drain and return meat mixture to skillet add cheese and bacon and cook until the cheese is mostly melted , stirring frequently cool 10 minutes line a baking sheet with parchment paper or spray with non-stick cooking spray roll out dough to 15x8-inch rectangle top with meat / cheese mixture evenly on top , leaving a 1"" margin at one of the long ends roll up dough , starting at the long sides , ending where you left out the filling on the edge place seam-side down onto center of baking sheet and bake for 20 to 25 minutes or until golden brown cut diagonally into six slices to serve"
1,"preparing barley: like all grains , before cooking barley , rinse it thoroughly under running water and then remove any dirt or debris that you may find in a large dutch oven heat oil over medium heat , add meat and garlic cook until meat is browned drain if necessary stir in remaining ingredients bring to a boil , reduce heat and simmer for 1-1 1 / 2 hours , stirring occasionally until barley and carrots are tender and fully cooked season to taste with additional salt & black pepper and serve pearl barley takes a minimum of 1 hour to cook , whereas hulled barley takes 1 5 hours or more"
1,"filling: mix all ingredients , beating well until smooth cover and refrigerate to cool for 1 hour or overnight crepes: to a large pyrex measuring cup or a bowl , and using a hand mixer , add all crepe ingredients and mix well until it coats the spoons with a thin film cover and refrigerate for 1 hour using a large nonstick pan , spray with oil , and heat the pan over medium-high heat stir the batter again , and pour about 1 / 3 cup of batter into the pan , swirling the pan to coat and thin out the crepe when the crepes pull away from the edge of the pan in about 30 seconds , remove from the heat and run a spatula across the edge of the pan to release the crepe slide the crepe onto a sheet of parchment paper carefully lift the crepe and flip over into the pan to cook the other side slide the crepe onto a parchment paper , this time covering with another sheet so there will be parchment between each crepe repeat for remaining crepes , stirring the batter at brief intervals to re-suspend the ingredients assembly: while remaining stacked , spoon about 1 / 4 cup of the chilled filling onto the center of the first crepe fold two opposite sides of the crepe over the filling until they almost meet and then fold over the opposite sides to seal set finished 'eggroll or burrito' shaped blintz aside on the parchment paper with the seam side down repeat for remaining blintzes cook: melt about 1 tablespoon of butter in the skillet over medium heat , beginning with the seam side down saute blintzes 2-3 minutes per side , until golden brown flip the blintzes carefully so as not to break break them up or allow the cheese to escape do in batches , adding more butter as needed serve with a dollop of sour cream and a dusting of powdered sugar"
1,"cut the ham slices into about 3"" pieces , removing the bone if it has one the pieces do not have to be cut even , as i usually separate around the fat , leaving some fat for flavor cured ham only: place the salt cured ham slices in a large cast iron pan and add the water , enough to cover the ham slices completely the water may cook down some , so add more as you go as this removes the saltiness from the ham the more water in the pan , the better cook over med heat to a gentle simmer for about 10-15 minutes until most of the salt has dissipated into the water , turning the ham a few times to 'shake the salt out' remove ham slices and rinse and wipe the skillet with a clean dishcloth just a quick rinse / wipe to remove any salt and residue for both types of ham: place pan back on stove-top at a medium heat add the oil to the pan followed by the ham slices lay them in a single layer enough to fill pan but not overcrowd them do in batches if necessary cook for about 10-20 minutes depending on thickness , turning occasionally until browned drain ham onto paper towels add more oil to the pan if necessary for the next batch , although the ham will usually make it's own in the pan from the previous batch you only need enough to cover the bottom of the pan eggs: to a nonstick skillet , melt butter over medium-low heat beat eggs and seasonings until very well blended when butter has melted , pour in the eggs as they begin to firm , push them around a bit using a spatula continue cooking eggs low and slow while ham is cooking in the iron skillet the ham should be done first , just place a piece of foil over top to keep warm when the eggs are about a minute from your desired doneness , place onto plates and serve with ham"
1,"preheat oven to 300f leaving the paper on , cut off the top of the the garlic bulbs horizontally , just enough to expose the cloves place the garlic cut-side up onto a sheet of aluminum foil and drizzle top with olive oil sprinkle with salt and pepper seal up the bulb in the foil , place in a baking dish and bake for 1 hour allow garlic to cool , then squeeze the cloves from their peel into a clean bowl using the tines of a fork , mash the cloves and mix with the mayonnaise and horseradish , mixing well will keep for a week or two in the fridge"
1,"using an electric mixer on low speed , beat puddings , milk and cream cheese until smooth change to medium-high speed and continue beating for another 2 minutes pour into pie crust top filling with banana slices spread cool whip on top of pudding mixture drizzle light streams of chocolate syrup haphazardly over top do the same with the caramel syrup chill pie at least 4 hours before serving"
1,"crust: preheat oven to 350f in tart pan layer phyllo sheets , spraying non-stick cooking spray in between the sheets of phyllo trim excess dough around pan and poke holes into phyllo with fork tines bake for about 10 minutes or until browned on edges let cool cheese filling: meanwhile mix sugar and cream cheese together place into cooled phyllo crust refrigerate 2 hours fruit topping: in medium saucepan , combine sugar and cornstarch add water and cook over medium heat until thick and clear add gelatin and stir to dissolve remove from heat , stir in fruit and let cool slightly pour over cheese filling refrigerate 2 more hours serve with a dollop of whipped topping if desired"
1,"preheat the oven to 350 degrees butter a 9 inch glass pie dish whisk together the milk and eggs , then add the bread pieces and turn to coat them evenly leave the bread to soak for 15 minutes , turning over once or twice in a large nonstick skillet , heat the remaining butter over medium heat fry the soaked bread in the butter until golden , about 2 to 3 minutes on each side transfer the bread to the baking dish in a bowl , combine the honey and the hot water and stir until the mixture is evenly blended stir in the cinnamon and vanilla drizzle the mixture over and around the bread bake for about 30 minutes , or until golden brown"
1,"crust: preheat oven to 350f blend granola and almonds in a food processor until coarsely ground add graham cracker crumbs , melted butter , and sugar mix to blend well press the mixture into a 9x13 baking dish bake for 10 minutes , until crust is golden brown remove from oven and let cool bottom layer: mix well all bottom layer ingredients to blend pour into the pie crust bake 20-25 minutes , or until mixture sets cool to room temperature top layer: mix top layer ingredients in a mixing bowl pour over the cooled baked layer spreading out evenly and smooth over the top cover and refrigerate , at least 4 hours if you saved some graham cracker / granola topping , sprinkle over top just before serving"
1,"heat butter and oil in large nonstick skillet over medium-high heat add all but 2 tablespoons green onions saut 30 seconds add rice and saut until heated through , about 4 minutes add peas , lemon juice , zest , parsley , and salt and pepper saut 2 minutes to blend flavors garnish with remaining green onions and optional chopped walnuts and serve immediately"
1,"place 1 scoop of ice cream into a parfait glass place sherbet atop of the ice cream , then the other scoop of ice cream pour margarita mix over scoops splash with the seltzer water over top garnish with marachino cherries and serve with a spoon and a straw"
1,"place parchment paper onto a cookie sheet lay out the toasted bread evenly onto the cookie sheet set aside in a large skillet cook garlic and shallots in hot oil over medium-high heat for 2 minutes add red peppers , saute 1-2 minutes add mushrooms and cook , stirring occasionally , for about 3-5 minutes or until tender stir in assorted herbs place a small amount of the mushroom mixture on top of each bread slice sprinkle some chives over the mushrooms sprinkle the shredded swiss over top of the chives broil on low setting 1-2 minutes or until cheese is melted and bubbly serve immediately"
1,"in a large bowl , combine oats , cereal , fruit , and nuts set aside in a small sauce pan heat the remaining ingredients just until warm , stirring well to combine pour the peanut butter mixture over the dry mixture mix well to incorporate while syrup is still warm pour mixture into a 7x11 pan sprayed with non-stick cooking spray pack the mixture down firmly using plastic wrap with your hand over top press down firmly to mold keep covered with plastic wrap and cool completely cut into 12 bars wrap individually and store in fridge up to two weeks"
1,"to a food processor , add the sliced pepperoni mix until most of the pepperoni is ground up , pulsing as you go add the ground beef and sausage form meat into 4 patties to a large skillet over medium / med-high heat , melt the butter and olive oil until butter is melted if using mushrooms , saute them until done , 1-2 minutes remove with slotted spoon and set aside add the patties to the pan and cook 4-5 minutes per side until cooked thru pat the burgers down with the spatula as needed to retain a wide burger when burgers are just about done , place mushrooms on burgers , then 1 slice each of the cheeses on top of each burger reduce heat to low , cover tightly and let steam until cheese is melted place burgers on top of bottom bun then spread warmed pizza sauce over top of melted cheese close up buns and enjoy"
1,"heat oven to 425f rub black pepper all over roast place roast on a rack inside a roasting pan fat side up bake for one hour do not open oven door ! turn off heat repeat ! do not open oven door ! leave in oven for 8-10 hours take roast out of oven , carve thin slices of this very perfect roast"
1,"preaheat oven to 350f spray a 11x7"" casserole dish with nonstick cooking spray and set aside in a medium bowl , combine all crumble ingredients , stirring and tossing gently using a spatula sprinkle a little more than half of it evenly over casserole dish and press down gently (the bottom should be totally covered with crumble in a large bowl , combine all filling ingredients and using a wire wisk , beat until smooth pour evenly over bottom crumble crumble remaining crumble loosely over top of filling bake for about 45 minutes or until top is golden brown cool at least 40-45 minutes before serving or refrigerating to chill cut into squares and serve with whipped or ice cream cover and refrigerate leftovers"
